31	r	0.241638
31	a	0.207222
31	h	0.295143
31	t	0.736497
31	n	0.08817
31	s	0.152982
31	e	0.545433
32	d	0.459918
32	o	0.135552
32	i	0.228684
32	r	0.06954
32	a	0.570471
32	h	0.265647
32	t	0.145449
32	n	0.441246
32	s	0.527946
32	e	0.155547
33	d	0.186477
33	o	0.824949
33	i	0.111813
33	r	0.256215
33	a	0.242547
33	h	0.386466
33	t	0.16221
33	n	0.13935
33	s	0.549705
33	e	0.140268
34	d	0.565137
34	o	0.019611
34	i	0.727593
34	r	0.37443
34	a	0.115656
34	h	0.089349
34	t	0.574482
34	n	0.103011
34	s	0.020514
34	e	0.410214
35	d	0.217473
35	o	0.38169
35	i	0.39759
35	r	0.106125
35	a	0.633954
35	h	0.002196
35	t	0.045231
35	n	0.747741
35	s	0.09858
35	e	0.369423
36	d	0.334386
36	o	0.426276
36	i	0.007536
36	r	0.223956
36	a	0.516678
36	h	0.559248
36	t	0.092154
36	n	0.256191
36	s	0.454416
36	e	0.129156
37	d	0.045231
37	o	0.515499
37	i	0.261315
37	r	0.41073
37	a	0.225696
37	h	0.508617
37	t	0.076716
37	n	0.115362
37	s	0.32073
37	e	0.520107
38	d	0.330996
38	o	0.230739
38	i	0.1116
38	r	0.720591
38	a	0.207081
38	h	0.616218
38	t	0.291006
38	n	0.190119
38	s	0.155928
38	e	0.145722
39	d	0.526599
39	o	0.007266
39	i	0.418308
39	r	0.191877
39	a	0.52374
39	h	0.061311
39	t	0.199812
39	n	0.075702
39	s	0.541284
39	e	0.454104
40	d	0.537756
40	o	0.15909
40	i	0.253188
40	r	0.205371
40	a	0.12195
40	h	0.543891
40	t	0.36615
40	n	0.279525
40	s	0.139173
40	e	0.393906
41	d	0.326397
41	o	0.069426
41	i	0.507105
41	r	0.046602
41	a	0.151116
41	h	0.308862
41	t	0.734202
41	n	0.218181
41	s	0.154905
41	e	0.483198
42	d	0.44961
42	o	0.13842
42	i	0.300504
42	r	0.303066
42	a	0.638925
42	h	0.046356
42	t	0.043143
42	n	0.365124
42	s	0.439341
42	e	0.275511
43	d	0.01629
43	o	0.496902
43	i	0.333366
43	r	0.284682
43	a	0.138927
43	h	0.53736
43	t	0.260319
43	n	0.168114
43	s	0.479793
43	e	0.28425
44	d	0.502572
44	o	0.226059
44	i	0.742464
44	r	0.133917
44	a	0.33168
44	h	0.188967
44	t	0.542775
44	n	0.16719
44	s	0.002865
44	e	0.161511
45	d	0.177144
45	o	0.254715
45	i	0.095421
45	r	0.369537
45	a	0.647655
45	h	0.120591
45	t	0.018456
45	n	0.879117
45	s	0.138264
45	e	0.299094
46	d	0.42198
46	o	0.553182
46	i	0.093951
46	r	0.216249
46	a	0.361161
46	h	0.348384
46	t	0.091548
46	n	0.173487
46	s	0.507528
46	e	0.232527
47	d	0.188985
47	o	0.408144
47	i	0.166737
47	r	0.359928
47	a	0.196212
47	h	0.518835
47	t	0.200997
47	n	0.24714
47	s	0.312111
47	e	0.400914
48	d	0.349683
48	o	0.071649
48	i	0.079902
48	r	0.809355
48	a	0.170463
48	h	0.614964
48	t	0.290526
48	n	0.218109
48	s	0.120291
48	e	0.275058
49	d	0.65859
49	o	0.126819
49	i	0.430695
49	r	0.037278
49	a	0.383346
49	h	0.102579
49	t	0.073095
49	n	0.242943
49	s	0.572823
49	e	0.371829
50	d	0.492249
50	o	0.024303
50	i	0.332613
50	r	0.019407
50	a	0.210441
50	h	0.569061
50	t	0.614619
50	n	0.070395
50	s	0.206838
50	e	0.460074
51	d	0.258195
51	o	0.114309
51	i	0.496446
51	r	0.306228
51	a	0.298323
51	h	0.156153
51	t	0.650307
51	n	0.032694
51	s	0.084417
51	e	0.602928
52	d	0.476808
52	o	0.170571
52	i	0.068751
52	r	0.276867
52	a	0.591888
52	h	0.246927
52	t	0.043752
52	n	0.515895
52	s	0.55488
52	e	0.053658
53	d	0.38211
53	o	0.643095
53	i	0.170196
53	r	0.251259
53	a	0.116841
53	h	0.538578
53	t	0.034671
53	n	0.111516
53	s	0.57498
53	e	0.176754
54	d	0.466863
54	o	0.087609
54	i	0.670182
54	r	0.144528
54	a	0.008178
54	h	0.377289
54	t	0.444057
54	n	0.301356
54	s	0.372642
54	e	0.127299
55	d	0.377106
55	o	0.357906
55	i	0.150969
55	r	0.015213
55	a	0.546723
55	h	0.181524
55	t	0.3381
55	n	0.678249
55	s	0.064344
55	e	0.28986
56	d	0.576633
56	o	0.404316
56	i	0.038133
56	r	0.066834
56	a	0.353988
56	h	0.457551
56	t	0.230373
56	n	0.155976
56	s	0.549297
56	e	0.166902
57	d	0.191106
57	o	0.437967
57	i	0.163926
57	r	0.337812
57	a	0.142548
57	h	0.475476
57	t	0.174156
57	n	0.196647
57	s	0.437289
57	e	0.443073
58	d	0.198735
58	o	0.265329
58	i	0.249747
58	r	0.882267
58	a	0.253716
58	h	0.483096
58	t	0.219732
58	n	0.209355
58	s	0.008907
58	e	0.229116
59	d	0.585837
59	o	0.029556
59	i	0.60246
59	r	0.059595
59	a	0.400083
59	h	0.272001
59	t	0.195129
59	n	0.070065
59	s	0.364725
59	e	0.420546
60	d	0.504918
60	o	0.270873
60	i	0.051972
60	r	0.018816
60	a	0.20811
60	h	0.557817
60	t	0.469632
60	n	0.028899
60	s	0.363747
60	e	0.525216
61	d	0.292428
61	o	0.297732
61	i	0.609135
61	r	0.107448
61	a	0.114576
61	h	0.037488
61	t	0.635871
61	n	0.052689
61	s	0.291621
61	e	0.561012
62	d	0.653043
62	o	0.319026
62	i	0.2589
62	r	0.082155
62	a	0.468333
62	h	0.308781
62	t	0.009123
62	n	0.388173
62	s	0.371844
62	e	0.140622
63	d	0.298362
63	o	0.537966
63	i	0.138039
63	r	0.285252
63	a	0.098769
63	h	0.60108
63	t	0.01827
63	n	0.23829
63	s	0.591573
63	e	0.192402
64	d	0.421044
64	o	0.240618
64	i	0.808773
64	r	0.043458
64	a	0.230118
64	h	0.056976
64	t	0.432705
64	n	0.164106
64	s	0.2997
64	e	0.302499
65	d	0.223974
65	o	0.095508
65	i	0.361275
65	r	0.096774
65	a	0.630789
65	h	0.04743
65	t	0.032121
65	n	1.201674
65	s	0.051096
65	e	0.259362
66	d	0.373356
66	o	0.488544
66	i	0.110682
66	r	0.182901
66	a	0.478794
66	h	0.287046
66	t	0.227025
66	n	0.251154
66	s	0.465231
66	e	0.135264
67	d	0.029265
67	o	0.498228
67	i	0.035232
67	r	0.576984
67	a	0.015345
67	h	0.599904
67	t	0.216189
67	n	0.204405
67	s	0.486297
67	e	0.338154
68	d	0.353406
68	o	0.200346
68	i	0.243483
68	r	0.588336
68	a	0.314445
68	h	0.60909
68	t	0.217641
68	n	0.160215
68	s	0.078678
68	e	0.234363
69	d	0.484659
69	o	0.173433
69	i	0.373359
69	r	0.161265
69	a	0.438507
69	h	0.18882
69	t	0.113673
69	n	0.137802
69	s	0.517032
69	e	0.41145
70	d	0.536802
70	o	0.053925
70	i	0.015693
70	r	0.083727
70	a	0.04821
70	h	0.650982
70	t	0.581688
70	n	0.097356
70	s	0.279033
70	e	0.652581
71	d	0.006696
71	o	0.123456
71	i	0.464262
71	r	0.049569
71	a	0.049293
71	h	0.261963
71	t	0.626787
71	n	0.297609
71	s	0.336273
71	e	0.784092
72	d	0.519048
72	o	0.100827
72	i	0.109326
72	r	0.089868
72	a	0.529455
72	h	0.10161
72	t	0.266967
72	n	0.5682
72	s	0.494754
72	e	0.219948
73	d	0.277269
73	o	0.797424
73	i	0.273198
73	r	0.007047
73	a	0.122193
73	h	0.583326
73	t	0.069819
73	n	0.037086
73	s	0.673242
73	e	0.159393
74	d	0.410283
74	o	0.196122
74	i	0.696114
74	r	0.090183
74	a	0.314481
74	h	0.106098
74	t	0.561006
74	n	0.169083
74	s	0.167376
74	e	0.289254
75	d	0.073356
75	o	0.039597
75	i	0.076407
75	r	0.216957
75	a	0.796125
75	h	0.019656
75	t	0.376695
75	n	0.855474
75	s	0.364332
75	e	0.181398
76	d	0.273531
76	o	0.486933
76	i	0.174369
76	r	0.149091
76	a	0.34539
76	h	0.426393
76	t	0.236133
76	n	0.214839
76	s	0.585108
76	e	0.108216
77	d	0.136062
77	o	0.39279
77	i	0.198033
77	r	0.397467
77	a	0.235911
77	h	0.395679
77	t	0.24642
77	n	0.265926
77	s	0.429453
77	e	0.302259
78	d	0.323307
78	o	0.072837
78	i	0.180972
78	r	0.721638
78	a	0.284484
78	h	0.686004
78	t	0.394449
78	n	0.099789
78	s	0.145683
78	e	0.090834
79	d	0.496404
79	o	0.042639
79	i	0.494919
79	r	0.05655
79	a	0.597222
79	h	0.036027
79	t	0.266379
79	n	0.062463
79	s	0.475038
79	e	0.472359
80	d	0.567018
80	o	0.104004
80	i	0.095928
80	r	0.1356
80	a	0.222891
80	h	0.581568
80	t	0.490137
80	n	0.094389
80	s	0.103899
80	e	0.604566
81	d	0.060294
81	o	0.350544
81	i	0.575421
81	r	0.069186
81	a	0.32946
81	h	0.130497
81	t	0.77385
81	n	0.002634
81	s	0.126774
81	e	0.58134
82	d	0.581709
82	o	0.163308
82	i	0.156273
82	r	0.04602
82	a	0.502938
82	h	0.048645
82	t	0.00276
82	n	0.554934
82	s	0.649971
82	e	0.293442
83	d	0.312423
83	o	0.691995
83	i	0.284064
83	r	0.304524
83	a	0.010731
83	h	0.446229
83	t	0.062892
83	n	0.092847
83	s	0.653169
83	e	0.141129
84	d	0.542817
84	o	0.173616
84	i	0.789462
84	r	0.207003
84	a	0.309225
84	h	0.119625
84	t	0.482523
84	n	0.06081
84	s	0.093561
84	e	0.221355
85	d	0.076968
85	o	0.434136
85	i	0.054312
85	r	0.111579
85	a	0.798414
85	h	0.423786
85	t	0.066222
85	n	0.997356
85	s	0.005049
85	e	0.032178
86	d	0.562644
86	o	0.522906
86	i	0.135936
86	r	0.016521
86	a	0.435351
86	h	0.38679
86	t	0.227106
86	n	0.072414
86	s	0.525012
86	e	0.115326
87	d	0.065277
87	o	0.44979
87	i	0.226767
87	r	0.416625
87	a	0.05052
87	h	0.553524
87	t	0.130647
87	n	0.232212
87	s	0.325641
87	e	0.548997
88	d	0.066441
88	o	0.029412
88	i	0.158463
88	r	0.883881
88	a	0.432876
88	h	0.526383
88	t	0.206994
88	n	0.026808
88	s	0.257514
88	e	0.411234
89	d	0.469788
89	o	0.122604
89	i	0.557946
89	r	0.079662
89	a	0.316128
89	h	0.123429
89	t	0.257133
89	n	0.206748
89	s	0.489867
89	e	0.376695
90	d	0.423882
90	o	0.230259
90	i	0.116466
90	r	0.224235
90	a	0.293331
90	h	0.429423
90	t	0.591951
90	n	0.143931
90	s	0.070137
90	e	0.476385
91	d	0.293745
91	o	0.184518
91	i	0.426903
91	r	0.361524
91	a	0.002634
91	h	0.216927
91	t	0.539049
91	n	0.040164
91	s	0.220044
91	e	0.714492
92	d	0.38103
92	o	0.352623
92	i	0.092643
92	r	0.115836
92	a	0.577146
92	h	0.024363
92	t	0.243795
92	n	0.563721
92	s	0.618897
92	e	0.029946
93	d	0.256017
93	o	0.642702
93	i	0.074781
93	r	0.361569
93	a	0.001545
93	h	0.629928
93	t	0.015858
93	n	0.178002
93	s	0.717702
93	e	0.121896
94	d	0.616452
94	o	0.128226
94	i	0.670506
94	r	0.00609
94	a	0.274749
94	h	0.299907
94	t	0.533178
94	n	0.284457
94	s	0.089859
94	e	0.09657
95	d	0.012198
95	o	0.315045
95	i	0.017436
95	r	0.443478
95	a	0.715704
95	h	0.129321
95	t	0.201429
95	n	0.646692
95	s	0.353058
95	e	0.165639
96	d	0.417258
96	o	0.365466
96	i	0.111204
96	r	0.185403
96	a	0.341211
96	h	0.522021
96	t	0.09051
96	n	0.154224
96	s	0.586479
96	e	0.226227
97	d	0.175503
97	o	0.542034
97	i	0.174309
97	r	0.397881
97	a	0.108366
97	h	0.54063
97	t	0.028722
97	n	0.111306
97	s	0.471153
97	e	0.450093
98	d	0.29487
98	o	0.274728
98	i	0.077535
98	r	0.835098
98	a	0.139791
98	h	0.563079
98	t	0.182229
98	n	0.095157
98	s	0.391974
98	e	0.145536
99	d	0.665073
99	o	0.121851
99	i	0.414813
99	r	0.057888
99	a	0.547365
99	h	0.065025
99	t	0.015522
99	n	0.221928
99	s	0.347892
99	e	0.54264
100	d	0.416046
100	o	0.244872
100	i	0.047709
100	r	0.038727
100	a	0.153066
100	h	0.647463
100	t	0.653037
100	n	0.218793
100	s	0.037212
100	e	0.543075
101	d	0.2508
101	o	0.185169
101	i	0.639813
101	r	0.203865
101	a	0.034488
101	h	0.321576
101	t	0.487827
101	n	0.047007
101	s	0.17181
101	e	0.657645
102	d	0.396324
102	o	0.177147
102	i	0.16041
102	r	0.081438
102	a	0.618222
102	h	0.157755
102	t	0.054408
102	n	0.567168
102	s	0.517923
102	e	0.269205
103	d	0.218688
103	o	0.612738
103	i	0.339744
103	r	0.12114
103	a	0.041478
103	h	0.63603
103	t	0.121188
103	n	0.224151
103	s	0.497235
103	e	0.187608
104	d	0.365088
104	o	0.172023
104	i	0.582213
104	r	0.249867
104	a	0.220182
104	h	0.25554
104	t	0.421203
104	n	0.257586
104	s	0.265563
104	e	0.210738
105	d	0.220692
105	o	0.1989
105	i	0.282081
105	r	0.000996
105	a	0.839967
105	h	0.131259
105	t	0.18375
105	n	0.881598
105	s	0.058857
105	e	0.201897
106	d	0.399024
106	o	0.395139
106	i	0.169116
106	r	0.235809
106	a	0.491931
106	h	0.28686
106	t	0.233289
106	n	0.185712
106	s	0.530574
106	e	0.072549
107	d	0.166956
107	o	0.540888
107	i	0.103452
107	r	0.497661
107	a	0.098919
107	h	0.541077
107	t	0.076395
107	n	0.018888
107	s	0.421284
107	e	0.534486
108	d	0.113439
108	o	0.086433
108	i	0.3117
108	r	0.842898
108	a	0.330237
108	h	0.808071
108	t	0.234789
108	n	0.024408
108	s	0.048093
108	e	0.199935
109	d	0.526836
109	o	0.043956
109	i	0.485001
109	r	0.104559
109	a	0.331866
109	h	0.093681
109	t	0.227586
109	n	0.217662
109	s	0.44511
109	e	0.523749
110	d	0.6291
110	o	0.007698
110	i	0.077565
110	r	0.318825
110	a	0.034914
110	h	0.705339
110	t	0.542898
110	n	0.066651
110	s	0.110637
110	e	0.506373
111	d	0.102483
111	o	0.404616
111	i	0.724707
111	r	0.1203
111	a	0.070467
111	h	0.282717
111	t	0.661176
111	n	0.095334
111	s	0.095919
111	e	0.442284
112	d	0.553248
112	o	0.297384
112	i	0.051972
112	r	0.205962
112	a	0.433665
112	h	0.189219
112	t	0.114621
112	n	0.503094
112	s	0.483744
112	e	0.167091
113	d	0.239382
113	o	0.581388
113	i	0.136479
113	r	0.350703
113	a	0.060903
113	h	0.460599
113	t	0.138231
113	n	0.258045
113	s	0.416178
113	e	0.358098
114	d	0.464394
114	o	0.238734
114	i	0.80823
114	r	0.325845
114	a	0.023496
114	h	0.221946
114	t	0.63279
114	n	0.008832
114	s	0.025317
114	e	0.250416
115	d	0.087483
115	o	0.088194
115	i	0.208932
115	r	0.243141
115	a	0.79353
115	h	0.352623
115	t	0.146418
115	n	0.637161
115	s	0.231705
115	e	0.210816
116	d	0.329643
116	o	0.486279
116	i	0.236271
116	r	0.265929
116	a	0.445671
116	h	0.348363
116	t	0.022413
116	n	0.168876
116	s	0.568983
116	e	0.127575
117	d	0.008409
117	o	0.492957
117	i	0.183201
117	r	0.485853
117	a	0.246888
117	h	0.539982
117	t	0.232389
117	n	0.163806
117	s	0.328185
117	e	0.318333
118	d	0.210309
118	o	0.076479
118	i	0.164316
118	r	0.97659
118	a	0.053679
118	h	0.842781
118	t	0.198861
118	n	0.160866
118	s	0.219966
118	e	0.096159
119	d	0.549465
119	o	0.106761
119	i	0.514707
119	r	0.233568
119	a	0.41049
119	h	0.012846
119	t	0.13041
119	n	0.079392
119	s	0.595119
119	e	0.367242
120	d	0.621198
120	o	0.235776
120	i	0.148929
120	r	0.020184
120	a	0.133317
120	h	0.434934
120	t	0.534864
120	n	0.209265
120	s	0.010491
120	e	0.651045
121	d	0.159708
121	o	0.23475
121	i	0.492828
121	r	0.144033
121	a	0.00777
121	h	0.334197
121	t	0.53946
121	n	0.243675
121	s	0.123615
121	e	0.719964
122	d	0.348963
122	o	0.252312
122	i	0.270402
122	r	0.096423
122	a	0.599094
122	h	0.19962
122	t	0.266883
122	n	0.407259
122	s	0.426459
122	e	0.132588
123	d	0.045504
123	o	0.587715
123	i	0.154335
123	r	0.02775
123	a	0.050973
123	h	0.585777
123	t	0.182961
123	n	0.346032
123	s	0.687684
123	e	0.331269
124	d	0.530901
124	o	0.203475
124	i	0.780228
124	r	0.163596
124	a	0.290304
124	h	0.203586
124	t	0.438555
124	n	0.036021
124	s	0.062907
124	e	0.290424
125	d	0.139695
125	o	0.249612
125	i	0.169236
125	r	0.038964
125	a	0.548694
125	h	0.335331
125	t	0.313893
125	n	0.66228
125	s	0.205092
125	e	0.3372
126	d	0.4608
126	o	0.307377
126	i	0.194043
126	r	0.141267
126	a	0.300822
126	h	0.411174
126	t	0.2115
126	n	0.241677
126	s	0.52764
126	e	0.2037
127	d	0.139119
127	o	0.326775
127	i	0.184284
127	r	0.324879
127	a	0.170874
127	h	0.547989
127	t	0.151272
127	n	0.19632
127	s	0.475569
127	e	0.482925
128	d	0.386067
128	o	0.235017
128	i	0.311427
128	r	0.754095
128	a	0.088674
128	h	0.506454
128	t	0.095346
128	n	0.007566
128	s	0.365301
128	e	0.250053
129	d	0.551937
129	o	0.078438
129	i	0.423366
129	r	0.089112
129	a	0.317115
129	h	0.251619
129	t	0.086946
129	n	0.119676
129	s	0.519753
129	e	0.562038
130	d	0.503871
130	o	0.223851
130	i	0.000411
130	r	0.116676
130	a	0.066504
130	h	0.698913
130	t	0.525174
130	n	0.057048
130	s	0.148707
130	e	0.658848
131	d	0.077268
131	o	0.203241
131	i	0.52539
131	r	0.126549
131	a	0.2361
131	h	0.12735
131	t	0.824271
131	n	0.141903
131	s	0.068292
131	e	0.669639
132	d	0.605403
132	o	0.163572
132	i	0.15603
132	r	0.052596
132	a	0.472266
132	h	0.253887
132	t	0.294159
132	n	0.422211
132	s	0.400755
132	e	0.179121
133	d	0.071028
133	o	0.862671
133	i	0.100602
133	r	0.016923
133	a	0.02097
133	h	0.799272
133	t	0.375453
133	n	0.153684
133	s	0.522036
133	e	0.077361
134	d	0.555912
134	o	0.012504
134	i	0.758055
134	r	0.07944
134	a	0.386868
134	h	0.108378
134	t	0.643731
134	n	0.057537
134	s	0.112011
134	e	0.285564
135	d	0.03066
135	o	0.038769
135	i	0.346677
135	r	0.120399
135	a	0.79161
135	h	0.194523
135	t	0.117492
135	n	1.038414
135	s	0.190254
135	e	0.131208
136	d	0.501054
136	o	0.426678
136	i	0.21267
136	r	0.066042
136	a	0.476688
136	h	0.376782
136	t	0.021078
136	n	0.109917
136	s	0.56688
136	e	0.242208
137	d	0.119493
137	o	0.423609
137	i	0.21285
137	r	0.477474
137	a	0.022416
137	h	0.450555
137	t	0.204744
137	n	0.216822
137	s	0.437799
137	e	0.434238
138	d	3e-06
138	o	0.282282
138	i	0.380454
138	r	0.676704
138	a	0.298641
138	h	0.55851
138	t	0.317766
138	n	0.027978
138	s	0.422319
138	e	0.035343
139	d	0.611619
139	o	0.218877
139	i	0.321903
139	r	0.264744
139	a	0.439857
139	h	0.243255
139	t	0.13953
139	n	0.048234
139	s	0.395145
139	e	0.316833
140	d	0.319758
140	o	0.212454
140	i	0.193686
140	r	0.171582
140	a	0.268338
140	h	0.422928
140	t	0.481287
140	n	0.131127
140	s	0.198924
140	e	0.599919
141	d	0.147495
141	o	0.422043
141	i	0.504714
141	r	0.109089
141	a	0.170973
141	h	0.005595
141	t	0.801624
141	n	0.098202
141	s	0.097728
141	e	0.64254
142	d	0.535761
142	o	0.073824
142	i	0.254466
142	r	0.257862
142	a	0.461976
142	h	0.041886
142	t	0.248958
142	n	0.464463
142	s	0.464835
142	e	0.195969
143	d	0.115875
143	o	0.799269
143	i	0.065238
143	r	0.356028
143	a	0.054489
143	h	0.545883
143	t	0.10014
143	n	0.330738
143	s	0.413217
143	e	0.21912
144	d	0.457953
144	o	0.101271
144	i	0.61599
144	r	0.296772
144	a	0.129273
144	h	0.27705
144	t	0.75429
144	n	0.285882
144	s	0.065796
144	e	0.015729
145	d	0.285045
145	o	0.217839
145	i	0.285381
145	r	0.375459
145	a	0.44097
145	h	0.187284
145	t	0.120642
145	n	0.884637
145	s	0.132327
145	e	0.070416
146	d	0.542199
146	o	0.420204
146	i	0.030345
146	r	0.115503
146	a	0.416214
146	h	0.550281
146	t	0.009621
146	n	0.121902
146	s	0.793575
146	e	0.000153
147	d	0.043836
147	o	0.483315
147	i	0.226896
147	r	0.366363
147	a	0.146352
147	h	0.598956
147	t	0.10536
147	n	0.097908
147	s	0.485499
147	e	0.445515
148	d	0.222927
148	o	0.347172
148	i	0.27852
148	r	0.643209
148	a	0.179538
148	h	0.577041
148	t	0.191343
148	n	0.207315
148	s	0.268113
148	e	0.084822
149	d	0.542115
149	o	0.09543
149	i	0.348771
149	r	0.202284
149	a	0.438027
149	h	0.123648
149	t	0.084813
149	n	0.22566
149	s	0.380784
149	e	0.558468
150	d	0.527781
150	o	0.10278
150	i	0.285123
150	r	0.165771
150	a	0.282888
150	h	0.501783
150	t	0.480672
150	n	0.150318
150	s	0.02736
150	e	0.475527
151	d	0.13491
151	o	0.023097
151	i	0.638994
151	r	0.289521
151	a	0.213765
151	h	0.079344
151	t	0.764016
151	n	0.220404
151	s	0.203475
151	e	0.432477
152	d	0.406209
152	o	0.109434
152	i	0.140091
152	r	0.022254
152	a	0.644823
152	h	0.2529
152	t	0.214734
152	n	0.438594
152	s	0.524079
152	e	0.246882
153	d	0.248136
153	o	0.660735
153	i	0.232749
153	r	0.095184
153	a	0.15741
153	h	0.492267
153	t	0.195627
153	n	0.045
153	s	0.552102
153	e	0.32079
154	d	0.5577
154	o	0.08214
154	i	0.618105
154	r	0.171984
154	a	0.283368
154	h	0.106251
154	t	0.562491
154	n	0.238545
154	s	0.139965
154	e	0.239451
155	d	0.141291
155	o	0.080343
155	i	0.384045
155	r	0.321015
155	a	0.734205
