0.6466049382716049,0.1076923076923077,-13.880623502291884,56.743488073349
0.6558641975308642,0.13076923076923078,-13.874121085331815,68.51100301742554
0.6635802469135802,0.15384615384615385,-13.847537713380937,84.5881450176239
0.6481481481481481,0.12307692307692308,-13.917099314889244,100.46225595474243
0.6558641975308642,0.15384615384615385,-13.864995172039878,113.52594304084778
0.6589506172839507,0.12307692307692308,-13.85781664963675,124.36805200576782
0.6651234567901234,0.14615384615384616,-13.87975305680835,145.59898209571838
0.6589506172839507,0.13846153846153847,-13.860231055860805,159.27782607078552
0.6712962962962963,0.16153846153846155,-13.835163168613626,170.81776094436646
0.6759259259259259,0.13846153846153847,-13.860149343315292,191.78775310516357
0.6558641975308642,0.11538461538461539,-13.883204808784576,198.57705187797546
0.6697530864197531,0.16923076923076924,-13.833391487698245,217.95352005958557
0.6743827160493827,0.13076923076923078,-13.849214478649246,234.01384615898132
0.6620370370370371,0.11538461538461539,-13.840473230652426,245.84158897399902
0.6558641975308642,0.1076923076923077,-13.864081967465575,236.68218088150024
0.6712962962962963,0.16153846153846155,-13.839741480188284,249.91690111160278
0.6682098765432098,0.11538461538461539,-13.852579541474782,264.3371260166168
0.6682098765432098,0.13846153846153847,-13.827472495425194,289.20571994781494
0.6728395061728395,0.14615384615384616,-13.825456417583526,292.7380259037018
0.6790123456790124,0.14615384615384616,-13.832604883656073,307.37367486953735
